text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
o Preheat oven to 375°F 190°C.,o Preheat oven to 375°F (190°C).,"o Place pork on a baking sheet and roast for 45 minutes, basting occasionally.","o Place pork on a baking sheet and roast for 45 minutes, basting occasionally.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
"o Place pork on a baking sheet and roast for 45 minutes, basting occasionally.","o Place pork on a baking sheet and roast for 45 minutes, basting occasionally.",o Let rest before slicing and serving.,o Let rest before slicing and serving.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
o Let rest before slicing and serving.,o Let rest before slicing and serving.,Chawanmushi,Chawanmushi,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,15,15,0
Chawanmushi,Chawanmushi,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,15,15,0
Ingredients :,Ingredients:,o 2 eggs,o 2 eggs,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,15,15,0
o 2 eggs,o 2 eggs,o 1 cup dashi broth,o 1 cup dashi broth,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 cup dashi broth,o 1 cup dashi broth,o 1 tablespoon soy sauce,o 1 tablespoon soy sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 tablespoon soy sauce,o 1 tablespoon soy sauce,o 1 tablespoon mirin,o 1 tablespoon mirin,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 tablespoon mirin,o 1 tablespoon mirin,o 1/4 cup chicken,o 1/4 cup chicken,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1/4 cup chicken,o 1/4 cup chicken,o 1/4 cup shrimp,o 1/4 cup shrimp,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1/4 cup shrimp,o 1/4 cup shrimp,o 1/4 cup mushrooms,o 1/4 cup mushrooms,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1/4 cup mushrooms,o 1/4 cup mushrooms,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15,15,0
Instructions :,Instructions:,"o Beat eggs with dashi broth, soy sauce, and mirin.","o Beat eggs with dashi broth, soy sauce, and mirin.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,15,15,0
"o Beat eggs with dashi broth, soy sauce, and mirin.","o Beat eggs with dashi broth, soy sauce, and mirin.","o Place chicken, shrimp, and mushrooms in small bowls.","o Place chicken, shrimp, and mushrooms in small bowls.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
"o Place chicken, shrimp, and mushrooms in small bowls.","o Place chicken, shrimp, and mushrooms in small bowls.",o Pour egg mixture over the top.,o Pour egg mixture over the top.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
o Pour egg mixture over the top.,o Pour egg mixture over the top.,o Steam for 15 minutes until set.,o Steam for 15 minutes until set.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
o Steam for 15 minutes until set.,o Steam for 15 minutes until set.,o Serve warm.,o Serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
o Serve warm.,o Serve warm.,Chiles Rellenos,Chiles Rellenos,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,15,15,0
Chiles Rellenos,Chiles Rellenos,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,15,15,0
Ingredients :,Ingredients:,o 4 poblano peppers,o 4 poblano peppers,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,15,15,0
o 4 poblano peppers,o 4 poblano peppers,o 1 cup shredded cheese,o 1 cup shredded cheese,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 cup shredded cheese,o 1 cup shredded cheese,o 1/2 cup flour,o 1/2 cup flour,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1/2 cup flour,o 1/2 cup flour,o 4 eggs,o 4 eggs,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 4 eggs,o 4 eggs,o 1 cup vegetable oil,o 1 cup vegetable oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 cup vegetable oil,o 1 cup vegetable oil,o 1 cup tomato sauce,o 1 cup tomato sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15,15,1
o 1 cup tomato sauce,o 1 cup tomato sauce,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,15,15,0
Instructions :,Instructions:,"o Roast peppers until charred, then peel and remove seeds.","o Roast peppers until charred, then peel and remove seeds.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,15,15,0
"o Roast peppers until charred, then peel and remove seeds.","o Roast peppers until charred, then peel and remove seeds.",o Stuff peppers with cheese.,o Stuff peppers with cheese.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
o Stuff peppers with cheese.,o Stuff peppers with cheese.,"o Separate eggs and beat whites until stiff, then fold in yolks.","o Separate eggs and beat whites until stiff, then fold in yolks.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
"o Separate eggs and beat whites until stiff, then fold in yolks.","o Separate eggs and beat whites until stiff, then fold in yolks.","o Dredge peppers in flour, then dip in egg mixture.","o Dredge peppers in flour, then dip in egg mixture.",1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
"o Dredge peppers in flour, then dip in egg mixture.","o Dredge peppers in flour, then dip in egg mixture.",o Fry in hot oil until golden.,o Fry in hot oil until golden.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
o Fry in hot oil until golden.,o Fry in hot oil until golden.,o Serve with warmed tomato sauce.,o Serve with warmed tomato sauce.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,15,15,1
