text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"Quinn, P. K., et al. 2005, Impact of particulate organic matter on the","Quinn, P. K., et al. (2005), Impact of particulate organic matter on the","relative humidity dependence of light scattering: A simplified parameterization, Geophys. Res. Lett., 32, L22809, doi:10.1029/2005GL024322.","ization, Geophys. Res. Lett., 32, L22809, doi:10.1029/2005GL024322.",8.07,6.92,0,0,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"relative humidity dependence of light scattering: A simplified parameterization, Geophys. Res. Lett., 32, L22809, doi:10.1029/2005GL024322.","ization, Geophys. Res. Lett., 32, L22809, doi:10.1029/2005GL024322.","Riemer, N., H. Vogel, B. Vogel, B. Schell, I. Ackermann, C. Kessler, and","Riemer, N., H. Vogel, B. Vogel, B. Schell, I. Ackermann, C. Kessler, and",1,-6.92,0,1,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Riemer, N., H. Vogel, B. Vogel, B. Schell, I. Ackermann, C. Kessler, and","Riemer, N., H. Vogel, B. Vogel, B. Schell, I. Ackermann, C. Kessler, and","H. Hass 2003, Impact of the heterogeneous hydrolysis of N 2 O 5 on","H. Hass (2003), Impact of the heterogeneous hydrolysis of N2O5 on",1,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"H. Hass 2003, Impact of the heterogeneous hydrolysis of N 2 O 5 on","H. Hass (2003), Impact of the heterogeneous hydrolysis of N2O5 on",chemistry and nitrate aerosol formation in the lower troposphere under,chemistry and nitrate aerosol formation in the lower troposphere under,1.04,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
chemistry and nitrate aerosol formation in the lower troposphere under,chemistry and nitrate aerosol formation in the lower troposphere under,"photosmog conditions, J. Geophys. Res., 108D4, 4144, doi:10.1029/","photosmog conditions, J. Geophys. Res., 108(D4), 4144, doi:10.1029/",1,0,1,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"photosmog conditions, J. Geophys. Res., 108D4, 4144, doi:10.1029/","photosmog conditions, J. Geophys. Res., 108(D4), 4144, doi:10.1029/",2002JD002436.,2002JD002436.,1,0,1,0,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
2002JD002436.,2002JD002436.,"Thornton, J. A., et al. 2003, N 2 O 5 hydrolysis on sub-micron organic","Thornton, J. A., et al. (2003), N2O5 hydrolysis on sub-micron organic",1.05,-6.92,0,1,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Thornton, J. A., et al. 2003, N 2 O 5 hydrolysis on sub-micron organic","Thornton, J. A., et al. (2003), N2O5 hydrolysis on sub-micron organic","aerosols: the effect of relative humidity, particle phase, and particle size,","aerosols: the effect of relative humidity, particle phase, and particle size,",1,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"aerosols: the effect of relative humidity, particle phase, and particle size,","aerosols: the effect of relative humidity, particle phase, and particle size,","Phys. Chem. Chem. Phys., 520, 4593–4603.","Phys. Chem. Chem. Phys., 5(20), 4593–4603.",1,0,1,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"Phys. Chem. Chem. Phys., 520, 4593–4603.","Phys. Chem. Chem. Phys., 5(20), 4593–4603.","Wahner, A., et al. 1998, Heterogeneous reaction of N 2 O 5 on sodium nitrate","Wahner, A., et al. (1998), Heterogeneous reaction of N2O5 on sodium nitrate",1.05,-6.92,0,0,0,7.97,7.97,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Wahner, A., et al. 1998, Heterogeneous reaction of N 2 O 5 on sodium nitrate","Wahner, A., et al. (1998), Heterogeneous reaction of N2O5 on sodium nitrate","aerosol, J. Geophys. Res., 103D23, 31,103 – 31,112, doi:10.1029/","aerosol, J. Geophys. Res., 103(D23), 31,103 – 31,112, doi:10.1029/",1,6.92,0,0,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"aerosol, J. Geophys. Res., 103D23, 31,103 – 31,112, doi:10.1029/","aerosol, J. Geophys. Res., 103(D23), 31,103 – 31,112, doi:10.1029/",1998JD100022.,1998JD100022.,1.05,0,1,1,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
1998JD100022.,1998JD100022.,"Zhang, Q., et al. 2007, Ubiquity and dominance of oxygenated species in","Zhang, Q., et al. (2007), Ubiquity and dominance of oxygenated species in",1,-6.92,0,1,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Zhang, Q., et al. 2007, Ubiquity and dominance of oxygenated species in","Zhang, Q., et al. (2007), Ubiquity and dominance of oxygenated species in",organic aerosols in anthropogenically-influenced Northern Hemisphere,organic aerosols in anthropogenically-influenced Northern Hemisphere,1,6.92,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
organic aerosols in anthropogenically-influenced Northern Hemisphere,organic aerosols in anthropogenically-influenced Northern Hemisphere,"midlatitudes, Geophys. Res. Lett., 34, L13801, doi:10.1029/","midlatitudes, Geophys. Res. Lett., 34, L13801, doi:10.1029/",1.05,0,1,0,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"midlatitudes, Geophys. Res. Lett., 34, L13801, doi:10.1029/","midlatitudes, Geophys. Res. Lett., 34, L13801, doi:10.1029/",2007GL029979.,2007GL029979.,1,0,1,1,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
2007GL029979.,2007GL029979.,"R. Bahreini and A. M. Middlebrook, Earth System Research Laboratory,","R. Bahreini and A. M. Middlebrook, Earth System Research Laboratory,",15.66,0.06,1,1,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"R. Bahreini and A. M. Middlebrook, Earth System Research Laboratory,","R. Bahreini and A. M. Middlebrook, Earth System Research Laboratory,","NOAA, Boulder, CO 80305, USA.","NOAA, Boulder, CO 80305, USA.",1.05,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"NOAA, Boulder, CO 80305, USA.","NOAA, Boulder, CO 80305, USA.","T. S. Bates, D. J. Coffman, and P. K. Quinn, Pacific Marine","T. S. Bates, D. J. Coffman, and P. K. Quinn, Pacific Marine",1.24,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"T. S. Bates, D. J. Coffman, and P. K. Quinn, Pacific Marine","T. S. Bates, D. J. Coffman, and P. K. Quinn, Pacific Marine","Environmental Laboratory, NOAA, Seattle, WA 98115, USA.","Environmental Laboratory, NOAA, Seattle, WA 98115, USA.",1.05,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"Environmental Laboratory, NOAA, Seattle, WA 98115, USA.","Environmental Laboratory, NOAA, Seattle, WA 98115, USA.","T. H. Bertram, Department of Chemistry, University of California, San","T. H. Bertram, Department of Chemistry, University of California, San",1.24,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"T. H. Bertram, Department of Chemistry, University of California, San","T. H. Bertram, Department of Chemistry, University of California, San","Diego, La Jolla, CA 92093, USA.","Diego, La Jolla, CA 92093, USA.",1.05,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"Diego, La Jolla, CA 92093, USA.","Diego, La Jolla, CA 92093, USA.","T. P. Riedel, Department of Chemistry, University of Washington, Seattle,","T. P. Riedel, Department of Chemistry, University of Washington, Seattle,",1.28,6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"T. P. Riedel, Department of Chemistry, University of Washington, Seattle,","T. P. Riedel, Department of Chemistry, University of Washington, Seattle,","WA 98195, USA.","WA 98195, USA.",1,-6.97,0,0,1,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"WA 98195, USA.","WA 98195, USA.","J. A. Thornton, Department of Atmospheric Sciences, University of","J. A. Thornton, Department of Atmospheric Sciences, University of",1.28,6.97,0,1,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"J. A. Thornton, Department of Atmospheric Sciences, University of","J. A. Thornton, Department of Atmospheric Sciences, University of","Washington, Seattle, WA 98195, USA. thornton@atmos.washington.edu","Washington, Seattle, WA 98195, USA. (thornton@atmos.washington.edu)",1,-6.97,0,0,0,7.97,7.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
